asset_kind,id,route_slug,local_file_name,source_rel_path,planned_drive_folder,drive_file_id,drive_file_url,privacy,notes
clip_caption,lo-dev-058,convert-to-loan-form-submission-details,loan-submission__convert-to-loan-form-submission-details__loans-onboarding.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/loan-submission__convert-to-loan-form-submission-details__loans-onboarding.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-058
clip_markdown,lo-dev-058,convert-to-loan-form-submission-details,loan-submission__convert-to-loan-form-submission-details__loans-onboarding.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/loan-submission__convert-to-loan-form-submission-details__loans-onboarding.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-058
clip_video,lo-dev-059,changing-compensation-rules,compensation-and-fees__changing-compensation-rules__loans-onboarding.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/compensation-and-fees__changing-compensation-rules__loans-onboarding.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Changing Compensation Rules | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-059,changing-compensation-rules,compensation-and-fees__changing-compensation-rules__loans-onboarding.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/compensation-and-fees__changing-compensation-rules__loans-onboarding.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-059
clip_caption,lo-dev-059,changing-compensation-rules,compensation-and-fees__changing-compensation-rules__loans-onboarding.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/compensation-and-fees__changing-compensation-rules__loans-onboarding.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-059
clip_markdown,lo-dev-059,changing-compensation-rules,compensation-and-fees__changing-compensation-rules__loans-onboarding.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/compensation-and-fees__changing-compensation-rules__loans-onboarding.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-059
clip_video,lo-dev-060,disclosure-selection,loan-submission__disclosure-selection__loans-onboarding.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/loan-submission__disclosure-selection__loans-onboarding.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Disclosure Selection | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-060,disclosure-selection,loan-submission__disclosure-selection__loans-onboarding.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/loan-submission__disclosure-selection__loans-onboarding.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-060
clip_caption,lo-dev-060,disclosure-selection,loan-submission__disclosure-selection__loans-onboarding.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/loan-submission__disclosure-selection__loans-onboarding.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-060
clip_markdown,lo-dev-060,disclosure-selection,loan-submission__disclosure-selection__loans-onboarding.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/loan-submission__disclosure-selection__loans-onboarding.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-060
clip_video,lo-dev-061,post-conversion-email-review,loan-submission__post-conversion-email-review__loans-onboarding.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/loan-submission__post-conversion-email-review__loans-onboarding.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Post Conversion Email Review | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-061,post-conversion-email-review,loan-submission__post-conversion-email-review__loans-onboarding.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/loan-submission__post-conversion-email-review__loans-onboarding.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-061
clip_caption,lo-dev-061,post-conversion-email-review,loan-submission__post-conversion-email-review__loans-onboarding.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/loan-submission__post-conversion-email-review__loans-onboarding.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-061
clip_markdown,lo-dev-061,post-conversion-email-review,loan-submission__post-conversion-email-review__loans-onboarding.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/loan-submission__post-conversion-email-review__loans-onboarding.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-061
clip_video,lo-dev-062,trid-and-address-entry,compliance-and-process-reminders__trid-and-address-entry__loans-onboarding.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/compliance-and-process-reminders__trid-and-address-entry__loans-onboarding.mp4,Cutdown Clip Library,,,"restricted (link, not public)",TRID and Address Entry | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-062,trid-and-address-entry,compliance-and-process-reminders__trid-and-address-entry__loans-onboarding.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/compliance-and-process-reminders__trid-and-address-entry__loans-onboarding.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-062
clip_caption,lo-dev-062,trid-and-address-entry,compliance-and-process-reminders__trid-and-address-entry__loans-onboarding.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/compliance-and-process-reminders__trid-and-address-entry__loans-onboarding.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-062
clip_markdown,lo-dev-062,trid-and-address-entry,compliance-and-process-reminders__trid-and-address-entry__loans-onboarding.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/compliance-and-process-reminders__trid-and-address-entry__loans-onboarding.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-062
clip_video,lo-dev-063,communication-via-spaces,tera-and-system-navigation__communication-via-spaces__loans-onboarding.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/tera-and-system-navigation__communication-via-spaces__loans-onboarding.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Communication via Spaces | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-063,communication-via-spaces,tera-and-system-navigation__communication-via-spaces__loans-onboarding.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/tera-and-system-navigation__communication-via-spaces__loans-onboarding.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-063
clip_caption,lo-dev-063,communication-via-spaces,tera-and-system-navigation__communication-via-spaces__loans-onboarding.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/tera-and-system-navigation__communication-via-spaces__loans-onboarding.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-063
clip_markdown,lo-dev-063,communication-via-spaces,tera-and-system-navigation__communication-via-spaces__loans-onboarding.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/tera-and-system-navigation__communication-via-spaces__loans-onboarding.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-063
clip_video,lo-dev-064,requesting-commission,commission-questions__requesting-commission__loans-onboarding.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/commission-questions__requesting-commission__loans-onboarding.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Requesting Commission | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-064,requesting-commission,commission-questions__requesting-commission__loans-onboarding.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/commission-questions__requesting-commission__loans-onboarding.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-064
clip_caption,lo-dev-064,requesting-commission,commission-questions__requesting-commission__loans-onboarding.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/commission-questions__requesting-commission__loans-onboarding.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-064
clip_markdown,lo-dev-064,requesting-commission,commission-questions__requesting-commission__loans-onboarding.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/commission-questions__requesting-commission__loans-onboarding.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-064
clip_video,lo-dev-065,tolerance-cures,compliance-and-process-reminders__tolerance-cures__loans-onboarding.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/compliance-and-process-reminders__tolerance-cures__loans-onboarding.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Tolerance Cures | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-065,tolerance-cures,compliance-and-process-reminders__tolerance-cures__loans-onboarding.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/compliance-and-process-reminders__tolerance-cures__loans-onboarding.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-065
clip_caption,lo-dev-065,tolerance-cures,compliance-and-process-reminders__tolerance-cures__loans-onboarding.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/compliance-and-process-reminders__tolerance-cures__loans-onboarding.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-065
clip_markdown,lo-dev-065,tolerance-cures,compliance-and-process-reminders__tolerance-cures__loans-onboarding.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/compliance-and-process-reminders__tolerance-cures__loans-onboarding.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-065
clip_video,lo-dev-066,locking-the-rate,pricing-loans__locking-the-rate__loans-onboarding.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/pricing-loans__locking-the-rate__loans-onboarding.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Locking the Rate | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-066,locking-the-rate,pricing-loans__locking-the-rate__loans-onboarding.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/pricing-loans__locking-the-rate__loans-onboarding.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-066
clip_caption,lo-dev-066,locking-the-rate,pricing-loans__locking-the-rate__loans-onboarding.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/pricing-loans__locking-the-rate__loans-onboarding.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-066
clip_markdown,lo-dev-066,locking-the-rate,pricing-loans__locking-the-rate__loans-onboarding.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/pricing-loans__locking-the-rate__loans-onboarding.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-066
clip_video,lo-dev-067,orion-dpa-intro,dpa__orion-dpa-intro__loans-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/dpa__orion-dpa-intro__loans-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Orion DPA Intro | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-067,orion-dpa-intro,dpa__orion-dpa-intro__loans-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/dpa__orion-dpa-intro__loans-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-067
clip_caption,lo-dev-067,orion-dpa-intro,dpa__orion-dpa-intro__loans-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/dpa__orion-dpa-intro__loans-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-067
clip_markdown,lo-dev-067,orion-dpa-intro,dpa__orion-dpa-intro__loans-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/dpa__orion-dpa-intro__loans-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-067
clip_video,lo-dev-068,forgivable-dpa-economics,dpa__forgivable-dpa-economics__loans-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/dpa__forgivable-dpa-economics__loans-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Forgivable DPA Economics | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-068,forgivable-dpa-economics,dpa__forgivable-dpa-economics__loans-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/dpa__forgivable-dpa-economics__loans-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-068
clip_caption,lo-dev-068,forgivable-dpa-economics,dpa__forgivable-dpa-economics__loans-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/dpa__forgivable-dpa-economics__loans-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-068
clip_markdown,lo-dev-068,forgivable-dpa-economics,dpa__forgivable-dpa-economics__loans-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/dpa__forgivable-dpa-economics__loans-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-068
clip_video,lo-dev-069,fha-dpa-exit-strategies,dpa__fha-dpa-exit-strategies__loans-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/dpa__fha-dpa-exit-strategies__loans-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",FHA DPA Exit Strategies | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-069,fha-dpa-exit-strategies,dpa__fha-dpa-exit-strategies__loans-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/dpa__fha-dpa-exit-strategies__loans-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-069
clip_caption,lo-dev-069,fha-dpa-exit-strategies,dpa__fha-dpa-exit-strategies__loans-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/dpa__fha-dpa-exit-strategies__loans-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-069
clip_markdown,lo-dev-069,fha-dpa-exit-strategies,dpa__fha-dpa-exit-strategies__loans-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/dpa__fha-dpa-exit-strategies__loans-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-069
clip_video,lo-dev-070,mortgage-one-tpo-grant,marketplace__mortgage-one-tpo-grant__loans-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/marketplace__mortgage-one-tpo-grant__loans-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Mortgage One TPO Grant | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-070,mortgage-one-tpo-grant,marketplace__mortgage-one-tpo-grant__loans-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/marketplace__mortgage-one-tpo-grant__loans-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-070
clip_caption,lo-dev-070,mortgage-one-tpo-grant,marketplace__mortgage-one-tpo-grant__loans-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/marketplace__mortgage-one-tpo-grant__loans-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-070
clip_markdown,lo-dev-070,mortgage-one-tpo-grant,marketplace__mortgage-one-tpo-grant__loans-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/marketplace__mortgage-one-tpo-grant__loans-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-070
clip_video,lo-dev-071,high-cost-and-seller-concessions,compliance-and-process-reminders__high-cost-and-seller-concessions__loans-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/compliance-and-process-reminders__high-cost-and-seller-concessions__loans-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",High Cost and Seller Concessions | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-071,high-cost-and-seller-concessions,compliance-and-process-reminders__high-cost-and-seller-concessions__loans-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/compliance-and-process-reminders__high-cost-and-seller-concessions__loans-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-071
clip_caption,lo-dev-071,high-cost-and-seller-concessions,compliance-and-process-reminders__high-cost-and-seller-concessions__loans-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/compliance-and-process-reminders__high-cost-and-seller-concessions__loans-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-071
clip_markdown,lo-dev-071,high-cost-and-seller-concessions,compliance-and-process-reminders__high-cost-and-seller-concessions__loans-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/compliance-and-process-reminders__high-cost-and-seller-concessions__loans-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-071
clip_video,lo-dev-072,pylon-beta-guidelines,pylon__pylon-beta-guidelines__loans-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/pylon__pylon-beta-guidelines__loans-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Pylon Beta Guidelines | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-072,pylon-beta-guidelines,pylon__pylon-beta-guidelines__loans-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/pylon__pylon-beta-guidelines__loans-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-072
clip_caption,lo-dev-072,pylon-beta-guidelines,pylon__pylon-beta-guidelines__loans-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/pylon__pylon-beta-guidelines__loans-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-072
clip_markdown,lo-dev-072,pylon-beta-guidelines,pylon__pylon-beta-guidelines__loans-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/pylon__pylon-beta-guidelines__loans-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-072
clip_video,lo-dev-073,marketplace-dpa-tab,marketplace__marketplace-dpa-tab__loans-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/marketplace__marketplace-dpa-tab__loans-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Marketplace DPA Tab | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-073,marketplace-dpa-tab,marketplace__marketplace-dpa-tab__loans-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/marketplace__marketplace-dpa-tab__loans-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-073
clip_caption,lo-dev-073,marketplace-dpa-tab,marketplace__marketplace-dpa-tab__loans-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/marketplace__marketplace-dpa-tab__loans-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-073
clip_markdown,lo-dev-073,marketplace-dpa-tab,marketplace__marketplace-dpa-tab__loans-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/marketplace__marketplace-dpa-tab__loans-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-073
clip_video,lo-dev-074,dpa-rate-structures,dpa__dpa-rate-structures__loans-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/dpa__dpa-rate-structures__loans-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",DPA Rate Structures | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-074,dpa-rate-structures,dpa__dpa-rate-structures__loans-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/dpa__dpa-rate-structures__loans-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-074
clip_caption,lo-dev-074,dpa-rate-structures,dpa__dpa-rate-structures__loans-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/dpa__dpa-rate-structures__loans-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-074
clip_markdown,lo-dev-074,dpa-rate-structures,dpa__dpa-rate-structures__loans-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/dpa__dpa-rate-structures__loans-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-074
clip_video,lo-dev-075,pylon-product-restrictions,pylon__pylon-product-restrictions__loans-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/pylon__pylon-product-restrictions__loans-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Pylon Product Restrictions | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-075,pylon-product-restrictions,pylon__pylon-product-restrictions__loans-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/pylon__pylon-product-restrictions__loans-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-075
clip_caption,lo-dev-075,pylon-product-restrictions,pylon__pylon-product-restrictions__loans-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/pylon__pylon-product-restrictions__loans-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-075
clip_markdown,lo-dev-075,pylon-product-restrictions,pylon__pylon-product-restrictions__loans-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/pylon__pylon-product-restrictions__loans-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-075
clip_video,lo-dev-076,website-pricing-settings,leads-and-marketing__website-pricing-settings__loans-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/leads-and-marketing__website-pricing-settings__loans-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Website Pricing Settings | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-076,website-pricing-settings,leads-and-marketing__website-pricing-settings__loans-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/leads-and-marketing__website-pricing-settings__loans-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-076
clip_caption,lo-dev-076,website-pricing-settings,leads-and-marketing__website-pricing-settings__loans-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/leads-and-marketing__website-pricing-settings__loans-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-076
clip_markdown,lo-dev-076,website-pricing-settings,leads-and-marketing__website-pricing-settings__loans-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/leads-and-marketing__website-pricing-settings__loans-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-076
clip_video,lo-dev-077,pricing-engine-limitations,pricing-loans__pricing-engine-limitations__loans-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/pricing-loans__pricing-engine-limitations__loans-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Pricing Engine Limitations | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-077,pricing-engine-limitations,pricing-loans__pricing-engine-limitations__loans-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/pricing-loans__pricing-engine-limitations__loans-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-077
clip_caption,lo-dev-077,pricing-engine-limitations,pricing-loans__pricing-engine-limitations__loans-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/pricing-loans__pricing-engine-limitations__loans-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-077
clip_markdown,lo-dev-077,pricing-engine-limitations,pricing-loans__pricing-engine-limitations__loans-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/pricing-loans__pricing-engine-limitations__loans-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-077
clip_video,lo-dev-078,scenario-requests-in-marketplace,marketplace__scenario-requests-in-marketplace__loans-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/marketplace__scenario-requests-in-marketplace__loans-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Scenario Requests in Marketplace | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-078,scenario-requests-in-marketplace,marketplace__scenario-requests-in-marketplace__loans-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/marketplace__scenario-requests-in-marketplace__loans-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-078
clip_caption,lo-dev-078,scenario-requests-in-marketplace,marketplace__scenario-requests-in-marketplace__loans-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/marketplace__scenario-requests-in-marketplace__loans-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-078
clip_markdown,lo-dev-078,scenario-requests-in-marketplace,marketplace__scenario-requests-in-marketplace__loans-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/marketplace__scenario-requests-in-marketplace__loans-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-078
clip_video,lo-dev-079,adding-new-lenders-by-ticket,troubleshooting__adding-new-lenders-by-ticket__loans-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/troubleshooting__adding-new-lenders-by-ticket__loans-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Adding New Lenders by Ticket | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-079,adding-new-lenders-by-ticket,troubleshooting__adding-new-lenders-by-ticket__loans-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/troubleshooting__adding-new-lenders-by-ticket__loans-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-079
clip_caption,lo-dev-079,adding-new-lenders-by-ticket,troubleshooting__adding-new-lenders-by-ticket__loans-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/troubleshooting__adding-new-lenders-by-ticket__loans-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-079
clip_markdown,lo-dev-079,adding-new-lenders-by-ticket,troubleshooting__adding-new-lenders-by-ticket__loans-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/troubleshooting__adding-new-lenders-by-ticket__loans-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-079
clip_video,lo-dev-080,reverse-mortgage-basics,marketplace__reverse-mortgage-basics__loans-qa.mp4,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/videos/marketplace__reverse-mortgage-basics__loans-qa.mp4,Cutdown Clip Library,,,"restricted (link, not public)",Reverse Mortgage Basics | playlist: LO Development Resource Clips
clip_thumbnail,lo-dev-080,reverse-mortgage-basics,marketplace__reverse-mortgage-basics__loans-qa.jpg,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/thumbnails/marketplace__reverse-mortgage-basics__loans-qa.jpg,Thumbnails,,,"restricted (link, not public)",Thumbnail for lo-dev-080
clip_caption,lo-dev-080,reverse-mortgage-basics,marketplace__reverse-mortgage-basics__loans-qa.srt,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/captions/marketplace__reverse-mortgage-basics__loans-qa.srt,Captions,,,"restricted (link, not public)",Caption for lo-dev-080
clip_markdown,lo-dev-080,reverse-mortgage-basics,marketplace__reverse-mortgage-basics__loans-qa.md,LF-Projects-Folder/LO Development/LO Development Platform Cutdown Library/markdown/marketplace__reverse-mortgage-basics__loans-qa.md,Markdown Notes,,,"restricted (link, not public)",Markdown notes for lo-dev-080
